"assay_id","doc_id","description","assay_organism","assay_chembl_id","aidx","pref_name","activity_id","molregno","standard_relation","standard_value","standard_units","standard_flag","standard_type","pchembl_value","toid","upper_value","standard_upper_value","src_id (#1)","type","relation","value","units","text_value","standard_text_value","standard_inchi_key","canonical_smiles","compound_chembl_id"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467157,313270,"=",2.0,"nM",1,"Ki",8.7,,,,1,"Ki","=",0.002,"uM",,,"GBNWWXHUOVAUHT-UHFFFAOYSA-N","COc1cccc(Nc2nccc(n2)c3cnn4ncccc34)c1","CHEMBL187081"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467162,313040,"=",1.0,"nM",1,"Ki",9.0,,,,1,"Ki","=",0.001,"uM",,,"YRSCDRTXWYUNBB-UHFFFAOYSA-N","N#Cc1ccc(Nc2nccc(n2)c3cnn4ncccc34)cc1","CHEMBL359794"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467268,313041,"=",20.0,"nM",1,"Ki",7.7,,,,1,"Ki","=",0.02,"uM",,,"RVBOIHXTZQGXRV-UHFFFAOYSA-N","[O-][N+](=O)c1ccc(Nc2nccc(n2)c3cnn4ncccc34)cc1","CHEMBL188938"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467271,312758,"=",10.0,"nM",1,"Ki",8.0,,,,1,"Ki","=",0.01,"uM",,,"UODXTGBFBIFREQ-UHFFFAOYSA-N","CC(C)c1ccc(Nc2nccc(n2)c3cnn4ncccc34)cc1","CHEMBL359963"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467275,312790,"=",150.0,"nM",1,"Ki",6.82,,,,1,"Ki","=",0.15,"uM",,,"YRGZDNHXSLVEOX-UHFFFAOYSA-N","CCC(C)c1ccc(Nc2nccc(n2)c3cnn4ncccc34)cc1","CHEMBL185871"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467278,312804,"=",150.0,"nM",1,"Ki",6.82,,,,1,"Ki","=",0.15,"uM",,,"ZNTCURDIWRJLBI-UHFFFAOYSA-N","CC(C)(C)c1ccc(Nc2nccc(n2)c3cnn4ncccc34)cc1","CHEMBL364587"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467281,312697,"=",50.0,"nM",1,"Ki",7.3,,,,1,"Ki","=",0.05,"uM",,,"AGAYQQLAAVQQLA-UHFFFAOYSA-N","COc1ccc(Nc2nccc(n2)c3cnn4ncccc34)cc1OC","CHEMBL186054"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467286,312710,"=",10.0,"nM",1,"Ki",8.0,,,,1,"Ki","=",0.01,"uM",,,"QGMKFIGNGWVOSE-UHFFFAOYSA-N","C1Oc2ccc(Nc3nccc(n3)c4cnn5ncccc45)cc2O1","CHEMBL189455"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467289,312601,"=",6.0,"nM",1,"Ki",8.22,,,,1,"Ki","=",0.006,"uM",,,"WIIIHAKKVLVGJX-UHFFFAOYSA-N","C1COc2cc(Nc3nccc(n3)c4cnn5ncccc45)ccc2O1","CHEMBL361894"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467294,312602,"=",2.0,"nM",1,"Ki",8.7,,,,1,"Ki","=",0.002,"uM",,,"BLZGDFUGFILBJG-UHFFFAOYSA-N","Fc1ccc(Nc2nccc(n2)c3cnn4ncccc34)cc1F","CHEMBL364370"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467297,312762,"=",6.0,"nM",1,"Ki",8.22,,,,1,"Ki","=",0.006,"uM",,,"CXHLTNFGZLWOKU-UHFFFAOYSA-N","C1COc2ccc(Nc3nccc(n3)c4cnn5ncccc45)cc2OC1","CHEMBL186708"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467300,312763,"=",1.0,"nM",1,"Ki",9.0,,,,1,"Ki","=",0.001,"uM",,,"BOQORPXVPMXARS-UHFFFAOYSA-N","Clc1ccc(Nc2nccc(n2)c3cnn4ncccc34)cc1Cl","CHEMBL186890"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467405,312937,"=",10.0,"nM",1,"Ki",8.0,,,,1,"Ki","=",0.01,"uM",,,"FGECJLIFPRCLCB-UHFFFAOYSA-N","FC(F)(F)c1cc(Nc2nccc(n2)c3cnn4ncccc34)ccc1Cl","CHEMBL188665"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467410,312968,"=",10.0,"nM",1,"Ki",8.0,,,,1,"Ki","=",0.01,"uM",,,"XSJMSGALWUODPK-UHFFFAOYSA-N","COc1cc(Nc2nccc(n2)c3cnn4ncccc34)cc(OC)c1","CHEMBL359999"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467414,313001,"=",10.0,"nM",1,"Ki",8.0,,,,1,"Ki","=",0.01,"uM",,,"GBYZMXCPDFNNOB-UHFFFAOYSA-N","COc1cc(Nc2nccc(n2)c3cnn4ncccc34)cc(c1)C(F)(F)F","CHEMBL360206"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467419,313298,"=",10.0,"nM",1,"Ki",8.0,,,,1,"Ki","=",0.01,"uM",,,"LVHOFIUXRMSCFN-UHFFFAOYSA-N","FC(F)(F)c1cc(Br)cc(Nc2nccc(n2)c3cnn4ncccc34)c1","CHEMBL365229"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467422,313299,"=",1.0,"nM",1,"Ki",9.0,,,,1,"Ki","=",0.001,"uM",,,"FZHZYQRQDGJIBK-UHFFFAOYSA-N","Fc1cc(F)cc(Nc2nccc(n2)c3cnn4ncccc34)c1","CHEMBL184510"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467427,313071,"=",310.0,"nM",1,"Ki",6.51,,,,1,"Ki","=",0.31,"uM",,,"KIJWMPSSOUHQTQ-UHFFFAOYSA-N","Clc1cc(Cl)cc(Nc2nccc(n2)c3cnn4ncccc34)c1","CHEMBL361697"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467432,313101,"=",3.0,"nM",1,"Ki",8.52,,,,1,"Ki","=",0.003,"uM",,,"WKITVSVNTNNVLF-UHFFFAOYSA-N","Cc1cc(C)cc(Nc2nccc(n2)c3cnn4ncccc34)c1","CHEMBL186101"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467437,312883,"=",8.0,"nM",1,"Ki",8.1,,,,1,"Ki","=",0.008,"uM",,,"FEQLPEIKSCUTRT-UHFFFAOYSA-N","Oc1ccc2c(cnn2n1)c3ccnc(Nc4cccc(c4)C(F)(F)F)n3","CHEMBL187750"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467540,313167,"=",160.0,"nM",1,"Ki",6.8,,,,1,"Ki","=",0.16,"uM",,,"IGMVMVBDVWUCTC-UHFFFAOYSA-N","COc1ccc2c(cnn2n1)c3ccnc(Nc4cccc(c4)C(F)(F)F)n3","CHEMBL189235"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467543,312977,"=",1990.0,"nM",1,"Ki",5.7,,,,1,"Ki","=",1.99,"uM",,,"WNKSRDBBYKDORB-UHFFFAOYSA-N","CCOc1ccc2c(cnn2n1)c3ccnc(Nc4cccc(c4)C(F)(F)F)n3","CHEMBL183993"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467546,313303,"=",1260.0,"nM",1,"Ki",5.9,,,,1,"Ki","=",1.26,"uM",,,"ZNDZYFSDFYUJHS-UHFFFAOYSA-N","CCCOc1ccc2c(cnn2n1)c3ccnc(Nc4cccc(c4)C(F)(F)F)n3","CHEMBL187287"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467549,313075,"=",60.0,"nM",1,"Ki",7.22,,,,1,"Ki","=",0.06,"uM",,,"PFAAZWLEKZPBLT-UHFFFAOYSA-N","COc1cccc(Nc2nccc(n2)c3cnn4nc(OC)ccc34)c1","CHEMBL188312"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467553,312648,"=",190.0,"nM",1,"Ki",6.72,,,,1,"Ki","=",0.19,"uM",,,"IXSZNCPQZGGHKB-UHFFFAOYSA-N","COc1ccc2c(cnn2n1)c3ccnc(Nc4cccc(OC(F)(F)F)c4)n3","CHEMBL365248"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467556,312805,"=",500.0,"nM",1,"Ki",6.3,,,,1,"Ki","=",0.5,"uM",,,"NDGOAYJLMNXBRG-UHFFFAOYSA-N","COc1ccc2c(cnn2n1)c3ccnc(Nc4ccc(cc4)C#N)n3","CHEMBL189352"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467559,312822,"=",20.0,"nM",1,"Ki",7.7,,,,1,"Ki","=",0.02,"uM",,,"RBHCYWNSENRQLN-UHFFFAOYSA-N","COc1ccc2c(cnn2n1)c3ccnc(Nc4ccc(cc4)[N+](=O)[O-])n3","CHEMBL186288"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467562,312711,"=",190.0,"nM",1,"Ki",6.72,,,,1,"Ki","=",0.19,"uM",,,"MRFMXCDMVCFHFP-UHFFFAOYSA-N","COc1cc(Nc2nccc(n2)c3cnn4nc(OC)ccc34)cc(OC)c1","CHEMBL188417"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467565,312618,"=",790.0,"nM",1,"Ki",6.1,,,,1,"Ki","=",0.79,"uM",,,"GJYVLTPTDBQQCY-UHFFFAOYSA-N","COc1cc(Nc2nccc(n2)c3cnn4nc(OC)ccc34)cc(c1)C(F)(F)F","CHEMBL187139"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467568,312779,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"FXUBIYKZSFWJQZ-UHFFFAOYSA-N","CCOc1ccc2c(cnn2n1)c3ccnc(Nc4cc(OC)cc(c4)C(F)(F)F)n3","CHEMBL188426"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467571,312969,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"PHJRPJMEZGTTKC-UHFFFAOYSA-N","COc1ccc2c(cnn2n1)c3ccnc(Nc4cc(cc(c4)C(F)(F)F)C(F)(F)F)n3","CHEMBL188205"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467671,313262,"=",100.0,"nM",1,"Ki",7.0,,,,1,"Ki","=",0.1,"uM",,,"ILJWGWQUBUXSLL-UHFFFAOYSA-N","COc1ccc2c(cnn2n1)c3ccnc(Nc4ccc5OCCOc5c4)n3","CHEMBL188785"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467674,313002,"=",50.0,"nM",1,"Ki",7.3,,,,1,"Ki","=",0.05,"uM",,,"YPDVNNOPAKMWBO-UHFFFAOYSA-N","Cc1ccc2c(cnn2n1)c3ccnc(Nc4cccc(c4)C(F)(F)F)n3","CHEMBL187006"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467677,313325,"=",190.0,"nM",1,"Ki",6.72,,,,1,"Ki","=",0.19,"uM",,,"LOAIUSJMQXSEBK-UHFFFAOYSA-N","Cc1ccc2c(cnn2n1)c3ccnc(Nc4ccc(cc4)C(F)(F)F)n3","CHEMBL188303"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467681,312884,"=",20.0,"nM",1,"Ki",7.7,,,,1,"Ki","=",0.02,"uM",,,"ZANNOGKZSUYAAD-UHFFFAOYSA-N","COc1cc(Nc2nccc(n2)c3cnn4nc(C)ccc34)cc(c1)C(F)(F)F","CHEMBL186680"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467684,313202,"=",6.0,"nM",1,"Ki",8.22,,,,1,"Ki","=",0.006,"uM",,,"NKTGKAVJSAUPCX-UHFFFAOYSA-N","Cc1ccc2c(cnn2n1)c3ccnc(Nc4ccc5OCCOc5c4)n3","CHEMBL434337"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467687,313006,"=",2500.0,"nM",1,"Ki",5.6,,,,1,"Ki","=",2.5,"uM",,,"WZYFWJBVNQRGCX-UHFFFAOYSA-N","FC(F)(F)c1cccc(Nc2nccc(n2)c3cnn4nc(ccc34)c5ccccc5)c1","CHEMBL189415"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467690,313304,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"HJWJIQIDROUCNV-UHFFFAOYSA-N","C1COc2cc(Nc3nccc(n3)c4cnn5nc(ccc45)c6ccccc6)ccc2O1","CHEMBL186606"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467693,313076,"=",3980.0,"nM",1,"Ki",5.4,,,,1,"Ki","=",3.98,"uM",,,"UTOOHPODUPHFBL-UHFFFAOYSA-N","N(c1ccccc1)c2nccc(n2)c3c(nn4ncccc34)c5ccccc5","CHEMBL360408"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467697,312774,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"BLAJHXAFHKBZSN-UHFFFAOYSA-N","FC(F)(F)c1cccc(Nc2nccc(n2)c3c(nn4ncccc34)c5ccccc5)c1","CHEMBL263448"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467701,312663,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"WYLUFGCIPSWIIG-UHFFFAOYSA-N","Fc1ccc(Nc2nccc(n2)c3c(nn4ncccc34)c5ccccc5)cc1F","CHEMBL439850"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467705,312823,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"XCJVRZAQFJYFSZ-UHFFFAOYSA-N","Fc1cc(F)cc(Nc2nccc(n2)c3c(nn4ncccc34)c5ccccc5)c1","CHEMBL186476"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467807,312727,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"QDHSRCVLCZGGEA-UHFFFAOYSA-N","FC(F)(F)c1cc(Nc2nccc(n2)c3c(nn4ncccc34)c5ccccc5)ccc1Cl","CHEMBL365251"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467809,312619,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"OOFFIMNOURWPHS-UHFFFAOYSA-N","C1COc2cc(Nc3nccc(n3)c4c(nn5ncccc45)c6ccccc6)ccc2O1","CHEMBL363125"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467814,312999,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"WBNBKUXDNWEDOY-UHFFFAOYSA-N","Fc1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccccc5)n4","CHEMBL186425"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467816,313263,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"UPZQSWMQDHIVQJ-UHFFFAOYSA-N","Fc1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5cccc(c5)C(F)(F)F)n4","CHEMBL189343"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467820,313032,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"OHAQDYMEPKKRBF-UHFFFAOYSA-N","Fc1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccc(F)c(F)c5)n4","CHEMBL186166"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467822,313326,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"OFLZPIHQIBEOQU-UHFFFAOYSA-N","Fc1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccc(Cl)c(c5)C(F)(F)F)n4","CHEMBL189288"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467824,313134,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"VCIUEFSUNSUNPA-UHFFFAOYSA-N","Fc1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccc6OCCOc6c5)n4","CHEMBL365297"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467826,312913,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"PEMHCZSZBZRPLA-UHFFFAOYSA-N","COc1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccccc5)n4","CHEMBL186116"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467828,313203,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"BWBYKJFTJZIURF-UHFFFAOYSA-N","COc1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5cccc(c5)C(F)(F)F)n4","CHEMBL186213"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467830,313007,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"LKJHBVBZNPEUNP-UHFFFAOYSA-N","COc1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccc(F)c(F)c5)n4","CHEMBL427159"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467832,313331,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"WFOPNLUSQIIBIX-UHFFFAOYSA-N","COc1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccc(Cl)c(c5)C(F)(F)F)n4","CHEMBL188794"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467834,313107,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"PHMQSKGFSDGFMK-UHFFFAOYSA-N","COc1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccc6OCCOc6c5)n4","CHEMBL188257"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467837,312664,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"DNLDFDFYEYJYCL-UHFFFAOYSA-N","FC(F)(F)c1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccccc5)n4","CHEMBL189665"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467839,312583,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"QAZNLJCWSKKTPV-UHFFFAOYSA-N","FC(F)(F)c1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5cccc(c5)C(F)(F)F)n4","CHEMBL365840"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467946,312728,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"KLEPBNXGYXGZGI-UHFFFAOYSA-N","Fc1ccc(Nc2nccc(n2)c3c(nn4ncccc34)c5ccc(cc5)C(F)(F)F)cc1F","CHEMBL188784"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467948,312636,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"MQWZYEDJGHLFFI-UHFFFAOYSA-N","FC(F)(F)c1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccc6OCCOc6c5)n4","CHEMBL185939"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467950,312793,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"LDICKFZOGWEUTB-UHFFFAOYSA-N","FC(F)(F)c1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccc(Cl)c(c5)C(F)(F)F)n4","CHEMBL189135"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467952,313000,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"CIIOPSPBOKEYJU-UHFFFAOYSA-N","FC(F)(F)c1cccc(c1)c2nn3ncccc3c2c4ccnc(Nc5ccccc5)n4","CHEMBL185910"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467954,313296,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"QZNMZJGBBMCTDE-UHFFFAOYSA-N","Fc1ccc(Nc2nccc(n2)c3c(nn4ncccc34)c5cccc(c5)C(F)(F)F)cc1F","CHEMBL184656"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467956,313033,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"OIPORLPSIAFDJE-UHFFFAOYSA-N","FC(F)(F)c1cccc(c1)c2nn3ncccc3c2c4ccnc(Nc5ccc6OCCOc6c5)n4","CHEMBL362155"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467958,312845,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"SKDKJZGYHPUDLM-UHFFFAOYSA-N","FC(F)(F)c1cccc(c1)c2nn3ncccc3c2c4ccnc(Nc5ccc(Cl)c(c5)C(F)(F)F)n4","CHEMBL187135"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467960,313135,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"KFMDNTIUGNJKPB-UHFFFAOYSA-N","Clc1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccccc5)n4","CHEMBL189148"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467962,313232,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"KZJFAFWABJRTTI-UHFFFAOYSA-N","FC(F)(F)c1cccc(Nc2nccc(n2)c3c(nn4ncccc34)c5ccc(Cl)cc5)c1","CHEMBL362086"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467964,313038,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"WXHHGKIGHYBHPQ-UHFFFAOYSA-N","Fc1ccc(Nc2nccc(n2)c3c(nn4ncccc34)c5ccc(Cl)cc5)cc1F","CHEMBL364646"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467966,313332,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"YLIOQMZAOSFPMT-UHFFFAOYSA-N","FC(F)(F)c1cc(Nc2nccc(n2)c3c(nn4ncccc34)c5ccc(Cl)cc5)ccc1Cl","CHEMBL189874"
302524,21080,"Binding affinity for human cyclin-dependent kinase 2","Homo sapiens","CHEMBL827377","CLD0","Cyclin-dependent kinase 2",1467968,313108,">",19950.0,"nM",1,"Ki",,,,,1,"Ki",">",19.95,"uM",,,"SALHUFFLOPHDJC-UHFFFAOYSA-N","Clc1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccc6OCCOc6c5)n4","CHEMBL186826"
