doc_id,doc_chembl_id,lead_mol_count,title,mol_count
121987,CHEMBL5046225,1,Discovery and Optimization of Orally Bioavailable Phthalazone and Cinnolone Carboxylic Acid Derivatives as S1P2 Antagonists against Fibrotic Diseases.,34
129296,CHEMBL5523766,1,"Discovery of Preclinical Candidate AD1058 as a Highly Potent, Selective, and Brain-Penetrant ATR Inhibitor for the Treatment of Advanced Malignancies.",34
104675,CHEMBL4017490,1,"Design, Synthesis, and Pharmacological Evaluation of Novel Multisubstituted Pyridin-3-amine Derivatives as Multitargeted Protein Kinase Inhibitors for the Treatment of Non-Small Cell Lung Cancer.",34
137414,CHEMBL6127078,1,"Discovery of 7-(1-methyl-1H-pyrazol-4-yl)-1,6-naphthyridine derivatives as potent inhibitors of rearranged during transfection (RET) and RET solvent-front mutants for overcoming selpercatinib resistance.",33
109408,CHEMBL4257443,1,The discovery of a potent Na<sub>v</sub>1.3 inhibitor with good oral pharmacokinetics.,33
112520,CHEMBL4376885,1,Discovery and Characterization of Fluorine-Substituted Diarylpyrimidine Derivatives as Novel HIV-1 NNRTIs with Highly Improved Resistance Profiles and Low Activity for the hERG Ion Channel.,33
136283,CHEMBL6078688,1,Discovery of Novel MyD88 Inhibitor A5S to Alleviate Acute Lung Injury with Favorable Drug-like Properties.,33
137662,CHEMBL6134930,1,"Discovery of AB801, a Potent and Selective Inhibitor of AXL Receptor Tyrosine Kinase for Use in Cancer Therapy.",33
125577,CHEMBL5241130,1,Integrating a phenotypic screening with a structural simplification strategy to identify 4-phenoxy-quinoline derivatives to potently disrupt the mitotic localization of Aurora kinase B.,33
138051,CHEMBL6182942,1,"Discovery of a Selective, Novel TGF-βR1 Inhibitor GFH018 for the Treatment of Solid Tumors.",33
46764,CHEMBL1136951,1,5-hydroxyindole-2-carboxylic acid amides: novel histamine-3 receptor inverse agonists for the treatment of obesity.,33
128300,CHEMBL5385895,1,"Design, synthesis, biological evaluation of urea substituted 1,2,5-oxadiazole-3-carboximidamides as novel indoleamine 2,3-dioxygenase-1 (IDO1) inhibitors.",33
48114,CHEMBL1153522,1,"Spirocyclic delta opioid receptor agonists for the treatment of pain: discovery of N,N-diethyl-3-hydroxy-4-(spiro[chromene-2,4'-piperidine]-4-yl) benzamide (ADL5747).",33
121963,CHEMBL5042545,1,Identification of 2-Aminopyrimidine Derivatives as FLT3 Kinase Inhibitors with High Selectivity over c-KIT.,33
128805,CHEMBL5500360,1,"Discovery of N-(4-((6-(3,5- Dimethoxyphenyl)-9H-purine derivatives as irreversible covalent FGFR inhibitors.",33
106381,CHEMBL4118236,1,"Click Chemistry-Based Discovery of [3-Hydroxy-5-(1 H-1,2,3-triazol-4-yl)picolinoyl]glycines as Orally Active Hypoxia-Inducing Factor Prolyl Hydroxylase Inhibitors with Favorable Safety Profiles for the Treatment of Anemia.",33
124289,CHEMBL5149984,1,Discovery of HN37 as a Potent and Chemically Stable Antiepileptic Drug Candidate.,33
130358,CHEMBL5608173,1,"Discovery of novel natural-product-derived mutant isocitrate dehydrogenases 1 inhibitors: Structure-based virtual screening, biological evaluation and structure-activity relationship study.",33
130275,CHEMBL5584345,1,Discovery of Novel 2-Aminopyridine-Based and 2-Aminopyrimidine-Based Derivatives as Potent CDK/HDAC Dual Inhibitors for the Treatment of Refractory Solid Tumors and Hematological Malignancies.,33
73762,CHEMBL2384934,1,Discovery of 3-phenyl-1H-5-pyrazolylamine derivatives containing a urea pharmacophore as potent and efficacious inhibitors of FMS-like tyrosine kinase-3 (FLT3).,33
123201,CHEMBL5120746,1,Novel 5-fluorouracil sensitizers for colorectal cancer therapy: Design and synthesis of S1P receptor 2 (S1PR2) antagonists.,33
74237,CHEMBL2401646,1,"Novel 6-aminofuro[3,2-c]pyridines as potent, orally efficacious inhibitors of cMET and RON kinases.",33
129256,CHEMBL5523726,1,"2,8-Disubstituted-1,5-naphthyridines as Dual Inhibitors of &lt;i&gt;Plasmodium falciparum&lt;/i&gt; Phosphatidylinositol-4-kinase and Hemozoin Formation with &lt;i&gt;In Vivo&lt;/i&gt; Efficacy.",33
123139,CHEMBL5113504,1,Discovery of potent benzoxaborole inhibitors against SARS-CoV-2 main and dengue virus proteases.,33
128980,CHEMBL5506054,1,Discovery of Small and Bifunctional Molecules Targeting PD-L1/CD73 for Cancer Dual Immunotherapy.,33
128856,CHEMBL5500411,2,Discovery of Dual MER/AXL Kinase Inhibitors as Bifunctional Small Molecules for Inhibiting Tumor Growth and Enhancing Tumor Immune Microenvironment.,33
127803,CHEMBL5365497,1,Developing Novel Coumarin-Containing Azoles Antifungal Agents by the Scaffold Merging Strategy for Treating Azole-Resistant Candidiasis.,33
136859,CHEMBL6103609,1,"Design, Synthesis, and Biological Evaluation of Novel Fms-Like Tyrosine Kinase 3/VEGFR2/Histone Deacetylase Inhibitors for the Treatment of Acute Myeloid Leukemia.",33
136693,CHEMBL6096665,1,"Design, synthesis, and biological evaluation of novel highly potent FXR agonists bearing piperidine scaffold.",33
127379,CHEMBL5352503,1,Nonpeptidic Oxazole-Based Prolyl Oligopeptidase Ligands with Disease-Modifying Effects on α-Synuclein Mouse Models of Parkinson's Disease.,33
129044,CHEMBL5512640,1,Discovery of novel itaconimide-based derivatives as potent HDAC inhibitors for the efficient treatment of prostate cancer.,33
110347,CHEMBL4304741,1,"Modification and Biological Evaluation of a Series of 1,5-Diaryl-1,2,4-triazole Compounds as Novel Agents against Pancreatic Cancer Metastasis through Targeting Myoferlin.",33
137023,CHEMBL6109131,1,Discovery of Highly Potent AKR1C3 Inhibitors Treating Sorafenib-Resistant Hepatocellular Carcinoma.,33
119589,CHEMBL4732199,1,"Potent and orally bioavailable CDK8 inhibitors: Design, synthesis, structure-activity relationship analysis and biological evaluation.",33
127202,CHEMBL5346928,1,"Discovery of orally effective and safe GPR40 agonists by incorporating a chiral, rigid and polar sulfoxide into β-position to the carboxylic acid.",33
129071,CHEMBL5512667,1,"Discovery of Potent, Selective, and Orally Available IRE1α Inhibitors Demonstrating Comparable PD Modulation to IRE1 Knockdown in a Multiple Myeloma Model.",33
129176,CHEMBL5518230,1,"Identification of a Novel Selective CDK9 Inhibitor for the Treatment of CRC: Design, Synthesis, and Biological Activity Evaluation.",33
127243,CHEMBL5346969,2,Discovery of Novel Potent Covalent Glutathione Peroxidase 4 Inhibitors as Highly Selective Ferroptosis Inducers for the Treatment of Triple-Negative Breast Cancer.,33
105675,CHEMBL4043190,1,Identification of an imidazopyridine scaffold to generate potent and selective TYK2 inhibitors that demonstrate activity in an in vivo psoriasis model.,32
117296,CHEMBL4665751,1,"Discovery of Clinical Candidate (5-(3-(4-Chlorophenoxy)prop-1-yn-1-yl)-3-hydroxypicolinoyl)glycine, an Orally Bioavailable Prolyl Hydroxylase Inhibitor for the Treatment of Anemia.",32
129476,CHEMBL5532720,1,A Potent Solution for Tumor Growth and Angiogenesis Suppression via an ELR&lt;sup&gt;+&lt;/sup&gt;CXCL-CXCR1/2 Pathway Inhibitor.,32
123375,CHEMBL5120920,1,A Mitochondria-Targeted Phenylbutyric Acid Prodrug Confers Drastically Improved Anticancer Activities.,32
130108,CHEMBL5579880,1,Rational Design of a Novel 6<i>H</i>-Benzo[<i>c</i>]chromen Series as Selective PI3Kα Inhibitors.,32
90514,CHEMBL3352578,1,Discovery of 1-butyl-3-chloro-4-(4-phenyl-1-piperidinyl)-(1H)-pyridone (JNJ-40411813): a novel positive allosteric modulator of the metabotropic glutamate 2 receptor.,32
118559,CHEMBL4699666,1,Cyclic Peptidyl Inhibitors against CAL/CFTR Interaction for Treatment of Cystic Fibrosis.,32
118638,CHEMBL4706549,1,Isoquinolinone derivatives as potent CNS multi-receptor D/5-HT/5-HT/5-HT/5-HT agents: Synthesis and pharmacological evaluation.,32
128152,CHEMBL5380791,2,Modular Biomimetic Strategy Enabled Discovery of Simplified Pseudo-Natural Macrocyclic P-Glycoprotein Inhibitors Capable of Overcoming Multidrug Resistance.,32
137469,CHEMBL6127133,1,Discovery of Novel 5-Cyano-3-phenylindole-Based LSD1/HDAC Dual Inhibitors for Colorectal Cancer Treatment.,32
112635,CHEMBL4382286,1,"Nongenotoxic 3-Nitroimidazo[1,2-<i>a</i>]pyridines Are NTR1 Substrates That Display Potent <i>in Vitro</i> Antileishmanial Activity.",32
127523,CHEMBL5357068,1,Discovery of Novel TLR7 Agonists as Systemic Agent for Combination With aPD1 for Use in Immuno-oncology.,32
123306,CHEMBL5120851,1,Discovery of indirubin-3'-aminooxy-acetamide derivatives as potent and selective FLT3/D835Y mutant kinase inhibitors for acute myeloid leukemia.,32
137624,CHEMBL6134892,1,Discovery and Evaluation of DA-302168S as an Efficacious Oral Small-Molecule Glucagon-Like Peptide-1 Receptor Agonist.,32
101072,CHEMBL3853327,1,"Design, Synthesis, and Evaluation of Thiophene[3,2-d]pyrimidine Derivatives as HIV-1 Non-nucleoside Reverse Transcriptase Inhibitors with Significantly Improved Drug Resistance Profiles.",32
129717,CHEMBL5543144,1,Discovery of a Novel Potent Tetrazole Antifungal Candidate with High Selectivity and Broad Spectrum.,32
127809,CHEMBL5365503,1,"Design and Synthesis of 1,3,5-Triazines or Pyrimidines Containing Dithiocarbamate Moiety as PI3Kα Selective Inhibitors.",32
125914,CHEMBL5252644,1,"Discovery of SYD5115, a novel orally active small molecule TSH-R antagonist.",32
61995,CHEMBL2029277,1,"Discovery of XL413, a potent and selective CDC7 inhibitor.",32
130864,CHEMBL5634145,1,Discovery of novel amidobenzimidazole derivatives as orally available small molecule modulators of stimulator of interferon genes for cancer immunotherapy.,32
136545,CHEMBL6087484,1,Discovery of Novel Small-Molecule Inhibitors Disrupting the MTDH-SND1 Protein-Protein Interaction.,32
58365,CHEMBL1806486,1,"Discovery and evaluation of 3-phenyl-1H-5-pyrazolylamine-based derivatives as potent, selective and efficacious inhibitors of FMS-like tyrosine kinase-3 (FLT3).",32
136657,CHEMBL6096629,1,"Indolo[3,2-&lt;i&gt;c&lt;/i&gt;]isoquinoline Hydroxamic Acid Derivatives as Novel Orally Topoisomerase-Histone Deacetylase Dual Inhibitors for NSCLC Therapy.",32
130843,CHEMBL5634124,1,Discovery and optimization of indirubin derivatives as novel ferroptosis inducers for the treatment of colon cancer.,32
126817,CHEMBL5331145,2,"Discovery of a Novel Bifunctional Steroid Analog, YXG-158, as an Androgen Receptor Degrader and CYP17A1 Inhibitor for the Treatment of Enzalutamide-Resistant Prostate Cancer.",32
130078,CHEMBL5579850,1,"Design, synthesis, pharmacological evaluation, and computational study of benzo[d] isothiazol-based small molecule inhibitors targeting PD-1/PD-l1 interaction.",32
118472,CHEMBL4699579,1,A Peptidyl Inhibitor that Blocks Calcineurin-NFAT Interaction and Prevents Acute Lung Injury.,32
113074,CHEMBL4396869,1,Design and Synthesis of Selective Phosphodiesterase 4D (PDE4D) Allosteric Inhibitors for the Treatment of Fragile X Syndrome and Other Brain Disorders.,32
137903,CHEMBL6177991,1,Discovery of P11-2: A Potent First-in-Class MNK1-Targeting PROTAC Degrader for the Treatment of Cancer.,32
110134,CHEMBL4270669,1,"Discovery and Preclinical Characterization of 5-[4,6-Bis({3-oxa-8-azabicyclo[3.2.1]octan-8-yl})-1,3,5-triazin-2-yl]-4-(difluoromethyl)pyridin-2-amine (PQR620), a Highly Potent and Selective mTORC1/2 Inhibitor for Cancer and Neurological Disorders.",32
130821,CHEMBL5634102,1,"Discovery of Pyrazolo[1,5-a]pyrimidine derivative as a potent and selective PI3Kγ/δ dual inhibitor.",32
137926,CHEMBL6178014,1,"Discovery and Administration Optimization of Novel Selective CDK9 Inhibitor, 1-7a-B1, for Improved Pharmacokinetics and Antitumor Efficacy &lt;i&gt;In Vivo&lt;/i&gt;.",32
104576,CHEMBL4014311,1,Discovery of a Hepatitis C Virus NS5B Replicase Palm Site Allosteric Inhibitor (BMS-929075) Advanced to Phase 1 Clinical Studies.,32
113400,CHEMBL4406821,1,Novel dual inhibitors targeting CDK4 and VEGFR2 synergistically suppressed cancer progression and angiogenesis.,32
103731,CHEMBL3994586,1,"Treatment of estrogen-dependent diseases: Design, synthesis and profiling of a selective 17β-HSD1 inhibitor with sub-nanomolar IC50 for a proof-of-principle study.",32
124452,CHEMBL5154702,1,Synthesis and biological evaluation of aminobenzamides containing purine moiety as class I histone deacetylases inhibitors.,32
127779,CHEMBL5365473,1,"Novel Sulfonylurea-Based NLRP3 Inflammasome Inhibitor for Efficient Treatment of Nonalcoholic Steatohepatitis, Endotoxic Shock, and Colitis.",31
130869,CHEMBL5634150,1,"Design, synthesis and biological evaluation of novel dihydroquinolin-4(1H)-one derivatives as novel tubulin polymerization inhibitors.",31
137770,CHEMBL6153123,1,Discovery of Potent and Brain-Penetrant Bicyclic NLRP3 Inhibitors with Peripheral and Central In Vivo Activity.,31
125785,CHEMBL5252515,1,"Discovery of 6-Amino-2-{[(1S)-1-methylbutyl]oxy}-9-[5-(1-piperidinyl)pentyl]-7,9-dihydro-8H-purin-8-one (GSK2245035), a Highly Potent and Selective Intranasal Toll-Like Receptor 7 Agonist for the Treatment of Asthma.",31
103822,CHEMBL3994677,1,"Discovery of GSK2193874: An Orally Active, Potent, and Selective Blocker of Transient Receptor Potential Vanilloid 4.",31
125735,CHEMBL5247641,1,"Discovery of Potent DYRK2 Inhibitors with High Selectivity, Great Solubility, and Excellent Safety Properties for the Treatment of Prostate Cancer.",31
130842,CHEMBL5634123,1,Design and synthesis of 1H-benzo[d]imidazole selective HDAC6 inhibitors with potential therapy for multiple myeloma.,31
113971,CHEMBL4422661,4,Design and Synthesis of a Novel and Selective Kappa Opioid Receptor (KOR) Antagonist (BTRX-335140).,31
137972,CHEMBL6182863,1,Discovery of novel rigid STING PROTAC degraders as potential therapeutics for acute kidney injury.,31
120933,CHEMBL4831516,1,Development of Membrane-Active Honokiol/Magnolol Amphiphiles as Potent Antibacterial Agents against Methicillin-Resistant <i>Staphylococcus aureus</i> (MRSA).,31
138016,CHEMBL6182907,1,"Design, Synthesis, and Biological Evaluation of Novel Activators of Human Caseinolytic Protease P with a Pyrazololactam Scaffold.",31
138055,CHEMBL6182946,1,Discovery and Crystallography Study of Novel Resorcinol Dibenzyl Ether-Based PD-1/PD-L1 Inhibitors with Improved Drug-like and Pharmacokinetic Properties for Cancer Treatment.,31
45586,CHEMBL1143305,1,SAR and biological evaluation of analogues of a small molecule histone deacetylase inhibitor N-(2-aminophenyl)-4-((4-(pyridin-3-yl)pyrimidin-2-ylamino)methyl)benzamide (MGCD0103).,31
130655,CHEMBL5620430,1,"Design, synthesis and biological evaluation of indazole derivatives as selective covalent inhibitors of FGFR4 in wild-type and gatekeeper mutants.",31
92556,CHEMBL3580554,1,"Design, synthesis, and anticonvulsant activity of new hybrid compounds derived from 2-(2,5-dioxopyrrolidin-1-yl)propanamides and 2-(2,5-dioxopyrrolidin-1-yl)butanamides.",31
104484,CHEMBL4011639,1,Discovery of Novel Nucleotide Prodrugs with Improved Potency Against HCV Variants Carrying NS5B S282T Mutation.,31
116325,CHEMBL4616720,1,Synthesis and Anticancer Activity of Novel Actinonin Derivatives as HsPDF Inhibitors.,31
128112,CHEMBL5376007,1,"Discovery of Novel PD-L1 Inhibitors That Induce the Dimerization, Internalization, and Degradation of PD-L1 Based on the Fragment Coupling Strategy.",31
136879,CHEMBL6103629,1,Discovery of the Clinical Candidate &lt;b&gt;YY2201&lt;/b&gt; as a Highly Potent and Selective ATR Inhibitor.,31
50627,CHEMBL1156284,1,Tetrahydroindolizinone NK1 antagonists.,31
52268,CHEMBL1212923,1,Synthesis and in vivo evaluation of phenethylpiperazine amides: selective 5-hydroxytryptamine(2A) receptor antagonists for the treatment of insomnia.,31
106464,CHEMBL4130359,1,Indazole-based ligands for estrogen-related receptor α as potential anti-diabetic agents.,31
59431,CHEMBL1909618,1,Non-steroidal dissociated glucocorticoid agonists: indoles as A-ring mimetics and function-regulating pharmacophores.,31
109622,CHEMBL4261537,1,Synthesis and pharmacological evaluation of multi-functional homoisoflavonoid derivatives as potent inhibitors of monoamine oxidase B and cholinesterase for the treatment of Alzheimer's disease.,31
129668,CHEMBL5543095,1,Novel 4-Aryl-4H-chromene derivative displayed excellent in vivo anti-glioblastoma efficacy as the microtubule-targeting agent.,31
130278,CHEMBL5584348,1,Exploring Degradation of Intrinsically Disordered Protein Yes-Associated Protein Induced by Proteolysis TArgeting Chimeras.,31
101594,CHEMBL3865829,1,"Structure-based optimization leads to the discovery of NSC765844, a highly potent, less toxic and orally efficacious dual PI3K/mTOR inhibitor.",31
129735,CHEMBL5543162,1,Discovery of a Novel Orally Bioavailable FLT3-PROTAC Degrader for Efficient Treatment of Acute Myeloid Leukemia and Overcoming Resistance of FLT3 Inhibitors.,31
123550,CHEMBL5126610,1,"Beyond Retigabine: Design, Synthesis, and Pharmacological Characterization of a Potent and Chemically Stable Neuronal Kv7 Channel Activator with Anticonvulsant Activity.",31
105491,CHEMBL4041506,1,Urea-containing peptide boronic acids as potent proteasome inhibitors.,31
65641,CHEMBL2157993,1,Urea-based inhibitors of Trypanosoma brucei methionyl-tRNA synthetase: selectivity and in vivo characterization.,31
65725,CHEMBL2157910,1,Structure-activity relationship studies of 4-benzyl-1H-pyrazol-3-yl β-d-glucopyranoside derivatives as potent and selective sodium glucose co-transporter 1 (SGLT1) inhibitors with therapeutic activity on postprandial hyperglycemia.,31
128930,CHEMBL5506004,1,Optimizing drug-like properties of selective butyrylcholinesterase inhibitors for cognitive improvement: Enhancing aqueous solubility by disrupting molecular plane.,31
112173,CHEMBL4368904,1,Design and in Vivo Characterization of A<sub>1</sub> Adenosine Receptor Agonists in the Native Ribose and Conformationally Constrained (N)-Methanocarba Series.,31
126687,CHEMBL5329199,1,Discovery of novel dual Bruton's tyrosine kinase (BTK) and Janus kinase 3 (JAK3) inhibitors as a promising strategy for rheumatoid arthritis.,31
136534,CHEMBL6087473,1,Novel PD-L1/VISTA Dual Inhibitor as Potential Immunotherapy Agents.,31
91514,CHEMBL3414522,6,"Design, synthesis, and biological evaluation of novel matrix metalloproteinase inhibitors as potent antihemorrhagic agents: from hit identification to an optimized lead.",31
129099,CHEMBL5512695,1,Discovery of N-Substituted Acetamide Derivatives as Promising P2Y&lt;sub&gt;14&lt;/sub&gt;R Antagonists Using Molecular Hybridization Based on Crystallographic Overlay.,31
137140,CHEMBL6114998,1,"Design, Synthesis, and Pharmacological Evaluation of Quinazoline and Quinoline Derivatives as Potent ENPP1 Inhibitors for Cancer Immunotherapy.",31
129648,CHEMBL5543075,1,Phenoxytacrine derivatives: Low-toxicity neuroprotectants exerting affinity to ifenprodil-binding site and cholinesterase inhibition.,31
93340,CHEMBL3611997,2,"4-Fluoro-3',4',5'-trimethoxychalcone as a new anti-invasive agent. From discovery to initial validation in an in vivo metastasis model.",31
126534,CHEMBL5325414,1,"Novel neuroprotective pyromeconic acid derivatives with concurrent anti-Aβ deposition, anti-inflammatory, and anti-oxidation properties for treatment of Alzheimer's disease.",31
120910,CHEMBL4831493,1,Discovery of 2-(cyclopropanecarboxamido)-N-(5-((1-(4-fluorobenzyl)piperidin-4-yl)methoxy)pyridin-3-yl)isonicotinamide as a potent dual AChE/GSK3β inhibitor for the treatment of Alzheimer's disease: Significantly increasing the level of acetylcholine in the brain without affecting that in intestine.,31
107026,CHEMBL4138301,2,Discovery of Tetralones as Potent and Selective Inhibitors of Acyl-CoA:Diacylglycerol Acyltransferase 1.,31
58643,CHEMBL1817582,2,Optimization of the in vitro cardiac safety of hydroxamate-based histone deacetylase inhibitors.,31
137618,CHEMBL6134886,1,Discovery and Optimization of Potent and Highly Selective PARP14 Inhibitors for the Treatment of Atopic Dermatitis.,31
